TITLE,PDF
,2208.11152.pdf
,2003.10245.pdf
,1802.10022.pdf
,2006.16940.pdf
,2005.03586.pdf
,2201.02179.pdf
,1404.4453.pdf
,1905.09982.pdf
,2105.06413.pdf
arXiv:1301.5263v1  [math.CO]  22 Jan 2013,1303.0780.pdf
,2202.11682.pdf
Paper Title (use style: paper title),1503.08085.pdf
,2005.12476.pdf
,1907.03588.pdf
,1901.07291.pdf
,1301.5263.pdf
,1506.02345.pdf
,2006.10935.pdf
,2101.12588.pdf
Network-Aware Strategies in Financial Systems,1010.1047.pdf
,2001.00170.pdf
Handheld Multi-Frame Super-Resolution,1902.01220.pdf
,2007.05638.pdf
arXiv:2301.02831v1  [cs.IT]  7 Jan 2023,1910.03879.pdf
,1810.09401.pdf
,2002.07566.pdf
,1806.05148.pdf
paper.dvi,1905.03277.pdf
,1511.07401.pdf
,2301.02831.pdf
,2209.00809.pdf
,2104.05983.pdf
,2206.08022.pdf
,1206.5275.pdf
,1410.6295.pdf
,1304.6896.pdf
,0812.3145.pdf
,1112.6361.pdf
,2207.01940.pdf
,1906.03824.pdf
,1909.06497.pdf
,1803.01570.pdf
,1606.08381.pdf
,1804.05515.pdf
,1805.00585.pdf
,0909.1178.pdf
,1511.00915.pdf
,1910.13256.pdf
,1709.00147.pdf
,1505.07203.pdf
,1801.08271.pdf
,2011.03854.pdf
,2104.07555.pdf
,1905.03901.pdf
Meta-Learned Invariant Risk Minimization,1609.01826.pdf
,1307.0085.pdf
A template for the arxiv style,1803.04102.pdf
,1102.4522.pdf
WDC Products: A Multi-Dimensional Entity Matching Benchmark,1201.0533.pdf
Microsoft Word - G_YoungCMMR(68).docx,2003.12817.pdf
,2103.12947.pdf
,2208.13265.pdf
,2201.08448.pdf
,2205.01608.pdf
Microsoft Word - Conscious_machines5.doc,2301.09521.pdf
,2010.01326.pdf
,1906.07556.pdf
,2210.13144.pdf
Task-Aware Compressed Sensing with Generative Adversarial Networks,1506.03124.pdf
,2102.12589.pdf
,1411.5224.pdf
,2012.02529.pdf
,1304.1125.pdf
,2006.07430.pdf
,1802.01284.pdf
,1912.02259.pdf
,1410.5877.pdf
,2208.06318.pdf
,1910.08498.pdf
,2103.15908.pdf
,1006.3417.pdf
,1809.11074.pdf
,1707.07759.pdf
,2108.12227.pdf
,1309.7472.pdf
,1008.5166.pdf
,2104.02602.pdf
,1504.05519.pdf
,2010.12023.pdf
,2005.06161.pdf
,2107.12845.pdf
,2109.04513.pdf
,1904.07550.pdf
,2102.07456.pdf
,1301.2297.pdf
,2012.02130.pdf
,1603.06635.pdf
Discount Factor as a Regularizer in Reinforcement Learning,2102.03798.pdf
,1702.07498.pdf
Paper Title (use style: paper title),1904.07233.pdf
,1712.05291.pdf
Deterministic Combinatorial Replacement Paths and Distance Sensitivity Oracles,1611.05365.pdf
arXiv:2005.06009v1  [math.OC]  12 May 2020,1706.00307.pdf
,2007.02040.pdf
Learning from History and Present: Next-item Recommendation via Discriminatively Exploiting User Behaviors,1703.05061.pdf
,2101.09284.pdf
,2007.03271.pdf
,1905.07483.pdf
,2005.06009.pdf
,1512.06337.pdf
,1808.01075.pdf
,2101.07423.pdf
,2002.00407.pdf
,0911.2036.pdf
Microsoft Word - KHhasFigures.2.docx,2110.12896.pdf
,2103.04804.pdf
,1902.04882.pdf
,1406.0132.pdf
,0810.2891.pdf
,1402.1971.pdf
,1510.09099.pdf
,1808.03713.pdf
,2111.06098.pdf
,2007.15538.pdf
Microsoft Word - 15.doc,1711.07792.pdf
,2104.02963.pdf
,2103.09499.pdf
,1112.4109.pdf
,1907.10032.pdf
,1503.04108.pdf
,1204.2336.pdf
,1405.5608.pdf
,1312.7345.pdf
,1007.5491.pdf
Microsoft Word - Gao-AJAS.doc,2206.02063.pdf
,2001.04609.pdf
,2101.10557.pdf
,2103.16597.pdf
,2101.05508.pdf
,2203.07407.pdf
,1508.06270.pdf
,1411.2384.pdf
,2109.00162.pdf
,2102.06283.pdf
,1807.01952.pdf
,1409.8488.pdf
Scheduling for Optimal Rate Allocation in Ad Hoc Networks Subject to Heterogeneous Delay Constraints,2002.12528.pdf
,2111.10210.pdf
An OAI-PMH-based Web Service for the Generation of Co-Author Networks,2108.10749.pdf
,1906.07760.pdf
,2103.03013.pdf
,1709.05715.pdf
,1007.1626.pdf
,1811.07073.pdf
,1301.7443.pdf
,2010.07358.pdf
,1807.11792.pdf
,2007.11038.pdf
A Cost- Effective Design of Reversible Programmable Logic Array,2112.03605.pdf
,1408.6477.pdf
,1909.08494.pdf
,1311.2037.pdf
,2207.10245.pdf
,1902.00715.pdf
,1204.5525.pdf
A Deep Learning Approach to Mapping Irrigation: IrrMapper-U-Net,1709.09905.pdf
,2003.10916.pdf
A Data Driven Method of Feedforward Compensator Optimization for Autonomous Vehicle Control,1912.10312.pdf
,2110.05009.pdf
,1412.3644.pdf
,1308.0371.pdf
,2103.03278.pdf
,2207.09562.pdf
,1906.02277.pdf
,1809.00491.pdf
,1606.00410.pdf
Formally Secure Compilation of Unsafe Low-Level Components,1802.00561.pdf
,2105.10379.pdf
,2108.07721.pdf
,1907.13098.pdf
Hiding in the Particles: When Return-OrientedProgramming Meets Program Obfuscation,2109.03862.pdf
,1805.07709.pdf
,1710.07308.pdf
,0903.4237.pdf
,2008.07421.pdf
,1703.04514.pdf
,2012.06658.pdf
,2108.12159.pdf
,2206.04434.pdf
for CCE.docx,1704.04190.pdf
,2106.06115.pdf
,1301.4832.pdf
,2110.09468.pdf
,2008.02637.pdf
,2011.00569.pdf
,1707.09198.pdf
attribute-gen.eps,1010.5545.pdf
,2001.05835.pdf
,1902.02870.pdf
,2005.07404.pdf
,1707.01865.pdf
Extended Abstract Template,1811.02074.pdf
,1612.01787.pdf
,2009.10861.pdf
hep-th,2012.07233.pdf
,2105.07369.pdf
,1905.12867.pdf
Estimating Active Cases of COVID-19,2211.01348.pdf
,1907.03132.pdf
,1907.03962.pdf
,1807.00735.pdf
,2109.04306.pdf
,1807.05800.pdf
,2108.03284.pdf
,1706.05197.pdf
,1102.1292.pdf
,1904.07394.pdf
,2007.02374.pdf
,2005.03461.pdf
,1705.04971.pdf
,1906.07492.pdf
,1608.02499.pdf
,1704.01705.pdf
,1810.11787.pdf
The Strength of Connectivity of Random Graphs induced by Pairwise Key Predistribution Schemes: Implications on Security and Reliability of Heterogeneous Sensor Networks,2001.08773.pdf
,1701.06040.pdf
,2102.06607.pdf
,1904.02331.pdf
Datacenter RPCs can be General and Fast,1603.05433.pdf
,1302.1562.pdf
Microsoft Word - conference-mehek-21.11.2016-mzc,1911.05147.pdf
,1710.04689.pdf
,1604.01303.pdf
,2202.06476.pdf
,1806.00680.pdf
,2112.03677.pdf
,1810.02570.pdf
,1602.04514.pdf
,1607.02539.pdf
,1703.09856.pdf
,2008.13450.pdf
,2202.10292.pdf
,2103.13294.pdf
,2012.05846.pdf
,2004.13390.pdf
,2207.03669.pdf
Sparse evolutionary Deep Learning with over one million artificial neurons on commodity hardware,1907.07982.pdf
,1909.06639.pdf
,1612.06879.pdf
,1901.04743.pdf
,1101.1841.pdf
,2012.04585.pdf
Automatic Semantic Style Transfer using Deep Convolutional Neural Networks and Soft Masks,1901.09181.pdf
Hierarchical growing grid networks for skeleton based action recognition,1912.07011.pdf
,1910.08031.pdf
Reinforcement Learning Agent Training with Goals for Real World Tasks,2102.04738.pdf
,1604.04528.pdf
,1904.00549.pdf
,1708.09641.pdf
,2104.11165.pdf
A Robust Interactive Facial Animation Editing System,1806.01004.pdf
,2107.10390.pdf
Microsoft Word - DTIP_2007.doc,1909.06933.pdf
Avoiding and Escaping Depressions in Real-Time Heuristic Search,2004.05488.pdf
Unsupervised Learning of Sensorimotor Affordances by Stochastic Future Prediction,2201.06235.pdf
,1906.03767.pdf
,2007.09367.pdf
,1512.01485.pdf
Efficient Algorithms for Battleship,0802.3092.pdf
,1401.5854.pdf
PLOTS: Procedure Learning from Observations using Subtask Structure,1806.09655.pdf
,2107.11460.pdf
Reflective Diary for Professional Development of Novice Teachers,2207.13921.pdf
RPD,1811.05590.pdf
,2004.07354.pdf
arXiv:1505.00707v1  [cs.DM]  4 May 2015,1711.09251.pdf
Adversarial Attacks and Detection on Reinforcement Learning-Based Interactive Recommender Systems,1904.09162.pdf
,1303.5399.pdf
,1811.02965.pdf
,1805.05463.pdf
Sample manuscript showing style and formatting specifications for SPIE e-journal papers,1906.07398.pdf
,1505.00707.pdf
,2006.07934.pdf
,1507.03474.pdf
,1609.06438.pdf
,1707.07467.pdf
,1704.04422.pdf
,1811.04708.pdf
,2009.03522.pdf
,1312.4428.pdf
,2106.15179.pdf
,2011.10896.pdf
,2002.03655.pdf
,2202.13676.pdf
,1905.05137.pdf
POI Semantic Model with a Deep Convolutional Structure,2108.02162.pdf
Discovering Interesting Cycles in Directed Graphs,1909.02597.pdf
,2110.12000.pdf
,1806.05086.pdf
,2108.13509.pdf
,1901.11503.pdf
,1903.07279.pdf
,1909.01060.pdf
,2002.01035.pdf
,2104.09615.pdf
,1908.09222.pdf
,2111.00034.pdf
,2011.01815.pdf
,2206.03446.pdf
,1012.0122.pdf
,1803.01356.pdf
,2205.00791.pdf
,1803.09859.pdf
,2205.02048.pdf
,0705.0564.pdf
,1805.11875.pdf
,2103.11373.pdf
Distributed Kalman filtering with minimum-time consensus algorithm,2206.09526.pdf
,1801.09786.pdf
,2002.06613.pdf
A recursive system-free single-step temporal discretization method for finite difference methods,2207.13884.pdf
Computational Complexity of Covering Two-vertex Multigraphs with Semi-edges,1604.00462.pdf
,1610.02443.pdf
,1703.05438.pdf
,1501.02905.pdf
,1308.5703.pdf
,2103.00414.pdf
,2103.15214.pdf
,1205.4634.pdf
,2106.02351.pdf
New Complexity Results on Coalitional Manipulation of Borda,1607.08236.pdf
,2212.06834.pdf
,1512.03744.pdf
,2103.06535.pdf
,1912.07192.pdf
Microsoft Word - TED_brief_20_v5_correction_references.doc,1507.07648.pdf
,2010.03372.pdf
,1912.10021.pdf
,1610.09032.pdf
,2010.15411.pdf
,1912.05771.pdf
,2012.00061.pdf
,1506.01709.pdf
,2111.01440.pdf
Impartial selection with prior information,2006.03260.pdf
,1808.08114.pdf
Microsoft Word - How to Determine an Optimal Noise Subspace -20210526-4.doc,1805.04625.pdf
,1503.01034.pdf
,1404.2816.pdf
,1510.09092.pdf
,2102.09002.pdf
,2110.02316.pdf
,2106.08201.pdf
,1710.07312.pdf
,1801.04472.pdf
,2205.12424.pdf
,2103.02306.pdf
,1604.05000.pdf
,2202.02961.pdf
,1407.7136.pdf
,2207.10342.pdf
,2007.08064.pdf
,1007.3615.pdf
,2006.09568.pdf
"Date of publication xxxx 00, 0000, date of current version xxxx 00, 0000",2112.10287.pdf
,1406.2125.pdf
Agglomeration-Based Geometric Multigrid Solvers for Compact Discontinuous Galerkin Discretizations on Unstructured Meshes,1108.3599.pdf
arXiv:0805.1480v1  [cond-mat.dis-nn]  10 May 2008,1001.0210.pdf
,1909.13654.pdf
BIOSTEC_2020,1611.07573.pdf
,2012.05999.pdf
,2102.09696.pdf
,2012.08024.pdf
,0805.1480.pdf
,2105.05741.pdf
Productivity of Non-Orthogonal Term Rewrite Systems,2009.06082.pdf
,1606.07356.pdf
,2012.15643.pdf
,1804.10322.pdf
,1407.5495.pdf
,1410.7382.pdf
Leveraging Catalog Knowledge Graphs for Query Attribute Identification in E-Commerce Sites,1204.5544.pdf
,2209.01945.pdf
,1411.7973.pdf
,2106.11881.pdf
,1606.07396.pdf
,1901.02931.pdf
,1807.04923.pdf
,1112.6117.pdf
On Image Classification: Correlation v.s. Causality,1907.03429.pdf
,1708.03962.pdf
,2107.09217.pdf
,0910.1800.pdf
,2109.01907.pdf
,2105.02881.pdf
,1708.06656.pdf
,0709.0145.pdf
,1909.06961.pdf
,2003.01291.pdf
,1706.03912.pdf
,1604.06560.pdf
,1802.02598.pdf
,1611.04534.pdf
,2010.12774.pdf
arXiv:2102.08772v1  [cs.CE]  11 Feb 2021,1809.02652.pdf
,2010.12470.pdf
,2102.08630.pdf
,1709.05203.pdf
Learning to Ask: Question-based Sequential Bayesian Product Search,2204.03739.pdf
,2104.01984.pdf
,2102.08772.pdf
,2106.05426.pdf
Kdhry.eps,1704.00904.pdf
,2207.05071.pdf
Microsoft Word - csit88107,1908.11733.pdf
,1310.2935.pdf
Coreset-based Strategies for Robust Center-type Problems,1701.03008.pdf
,1811.03021.pdf
Microsoft Word - paper_by_schumann,1103.0759.pdf
,2107.01418.pdf
,1810.02495.pdf
,1502.05273.pdf
,2002.07463.pdf
,1207.3859.pdf
Microsoft Word - Дешко.docx,1102.4636.pdf
,2104.03203.pdf
Increasing The Action Gap: New Operators For Reinforcement Learning,2110.10890.pdf
,2208.04408.pdf
"Sequential Learning of Principal Curves: Summarizing Data Streams on the Fly - May 22, 2018",1806.09828.pdf
,1809.02399.pdf
,1912.05469.pdf
Personalized Context-aware Re-ranking for E-commerce Recommender Systems ,1805.08629.pdf
,1512.04860.pdf
,1505.00644.pdf
,1805.07418.pdf
"Hyperparameter Optimization Is Deceiving Us, and How to Stop It",1805.04288.pdf
,1703.10666.pdf
,1904.06813.pdf
,1501.07594.pdf
,2001.07451.pdf
,1801.08252.pdf
,2102.03034.pdf
,2209.09804.pdf
,2006.14745.pdf
,1608.00557.pdf
,1702.06362.pdf
,1904.03189.pdf
,1006.4225.pdf
,2006.13712.pdf
,2012.06840.pdf
,2211.09862.pdf
,1412.2877.pdf
,2104.11977.pdf
,2004.14079.pdf
,2111.01537.pdf
,2203.10326.pdf
Ranking metrics on non-shuffled traffic,2107.10602.pdf
,1611.07438.pdf
,2104.00734.pdf
,2012.03502.pdf
,2103.03918.pdf
Understanding and Improving Convolutional Neural Networks via Concatenated Rectified Linear Units,2210.04621.pdf
,1909.07926.pdf
,2107.09755.pdf
 Asymmetric Valleys: Beyond Sharp and Flat Local Minima ,2012.09534.pdf
,2109.01408.pdf
,1807.07777.pdf
arvix vJ1,1603.05201.pdf
,2009.13352.pdf
,1804.04746.pdf
,1902.00744.pdf
,2108.09637.pdf
,2012.01930.pdf
,1906.03595.pdf
,2211.06624.pdf
Microsoft Word - DTIP2007-1002.doc,0812.0893.pdf
,2211.11584.pdf
,1710.07153.pdf
,2106.04973.pdf
Paper Title (use style: paper title),1507.01388.pdf
,2111.06017.pdf
,0802.3074.pdf
,1607.07798.pdf
arXiv:1906.03384v1  [math.OC]  8 Jun 2019,1606.05626.pdf
,1707.06055.pdf
,1901.09593.pdf
,1710.00551.pdf
,2105.12683.pdf
Microsoft Word - On Social Machines for Algorithmic Regulation_preprint.docx,1902.03700.pdf
,1906.03384.pdf
,2106.13883.pdf
,2102.07682.pdf
,1412.5661.pdf
,2204.13346.pdf
,1904.13316.pdf
,2011.09696.pdf
Better Optimism By Bayes: Adaptive Planning with Rich Models,1603.09701.pdf
,2010.10001.pdf
Finding Influential Training Samples for Gradient Boosted Decision Trees,2105.06494.pdf
,1902.10058.pdf
,1203.5325.pdf
Learning Program Embeddings to Propagate Feedback on Student Code,1207.4577.pdf
Sparsification and Filtering for Spatial-temporal GNN in Multivariate Time-series,1402.1958.pdf
,1911.02681.pdf
,1802.06640.pdf
,2206.05361.pdf
,2107.11729.pdf
Microsoft Word - PCS2021_VVC_opengop_switching_d10_clean2_smallerJPG_arxiv.docx,1505.05969.pdf
,2203.03991.pdf
,2011.02764.pdf
,2111.07187.pdf
,1510.03947.pdf
arXiv:1605.04553v1  [cs.CL]  15 May 2016,1901.10763.pdf
,2103.06675.pdf
,1805.00089.pdf
,2107.11665.pdf
,2102.04400.pdf
,1806.05859.pdf
,1605.04553.pdf
,0906.2048.pdf
,2205.14347.pdf
Characterizing and Predicting Email Deferral Behavior,1402.5623.pdf
,1408.4389.pdf
,1705.08621.pdf
,2109.01467.pdf
Recurrent Inference Machines as inverse problem solvers for MR relaxometry,1102.2946.pdf
,1703.08198.pdf
,1901.04375.pdf
,2109.12030.pdf
,1904.03141.pdf
,1709.05972.pdf
,2106.07379.pdf
,1304.5112.pdf
,1905.12862.pdf
,1712.08146.pdf
,1411.3777.pdf
,1004.3398.pdf
,1611.01507.pdf
DCS Paper,2003.13043.pdf
,2206.00886.pdf
,1903.09846.pdf
arXiv:1212.6831v1  [cs.DS]  31 Dec 2012,2109.08490.pdf
Microsoft Word - Revised_MISO,1509.02673.pdf
Learning Financial Asset-Specific Trading Rules via Deep Reinforcement Learning,2101.10063.pdf
,1403.1076.pdf
Frequency-Aware Reconstruction of Fluid Simulations with Generative Networks ,2101.00579.pdf
,2111.03656.pdf
,1212.6831.pdf
,1302.1353.pdf
,2010.14194.pdf
,2204.11844.pdf
powergrid_k_runtime.eps,1912.08776.pdf
Multiple Uncertainties in Time-Variant Cosmological Particle Data,1605.04070.pdf
,2111.02915.pdf
,2205.11194.pdf
,2105.11617.pdf
,2005.09944.pdf
,1508.06976.pdf
,0801.2405.pdf
,1706.00476.pdf
,2201.10510.pdf
,2010.13481.pdf
,2004.07401.pdf
,2011.07505.pdf
,1610.02749.pdf
,2008.06967.pdf
,1403.0982.pdf
,2203.10079.pdf
arXiv:0908.2119v1  [cs.IT]  14 Aug 2009,1107.5661.pdf
,2210.17390.pdf
,1409.6428.pdf
,2009.08724.pdf
,1301.0604.pdf
,1212.1617.pdf
,0908.2119.pdf
,1911.12285.pdf
,2106.04564.pdf
,1410.8433.pdf
,2008.04638.pdf
fig6.ps,0906.5070.pdf
"QarSUMO: A Parallel, Congestion-optimized Traffic Simulator",1310.4919.pdf
,2111.07764.pdf
,2108.13099.pdf
,2105.12880.pdf
,1503.01832.pdf
 What Skills do IT Companies look for in New Developers?  A Study with Stack Overflow Jobs ,1208.0095.pdf
,2010.03289.pdf
,1601.04795.pdf
,1611.08657.pdf
,2011.05315.pdf
Quantum Algorithms for Data Representation and Analysis,2002.06247.pdf
,2011.02473.pdf
,2301.09809.pdf
,2003.09451.pdf
,1812.05873.pdf
,1206.4900.pdf
,2104.08987.pdf
,2102.02616.pdf
,1802.03365.pdf
,2204.03472.pdf
,2004.07447.pdf
Your Title,1505.03653.pdf
,1801.06172.pdf
,1905.06246.pdf
arXiv:1209.0960v1  [math.NA]  5 Sep 2012,1809.09566.pdf
,2010.13369.pdf
,1810.02227.pdf
,2005.03814.pdf
,1909.06682.pdf
,2006.14331.pdf
,1209.0960.pdf
,2001.01536.pdf
,2111.01036.pdf
,2002.10569.pdf
,2005.02032.pdf
,1602.04889.pdf
,1203.5026.pdf
Microsoft Word - Measuring interesting rules in Characteristic rule_PETRA.doc,1608.01697.pdf
,2203.10772.pdf
,1606.02170.pdf
,2112.07870.pdf
Title Goes Here,2108.09516.pdf
,2103.05110.pdf
,1006.1692.pdf
,1811.03159.pdf
,2209.14975.pdf
,2006.08530.pdf
,2208.03677.pdf
,2005.07604.pdf
,2110.08131.pdf
Microsoft Word - discrete.doc,1610.07324.pdf
,2002.06697.pdf
,1005.0982.pdf
Recommending Related Papers Based on Digital Library Access Records,1404.3181.pdf
,1601.05164.pdf
,1210.7154.pdf
,1212.0767.pdf
,1801.02298.pdf
,2108.00061.pdf
,0704.2902.pdf
,1704.03987.pdf
An Exploratory Study of Applying a Scrum Development Process for Safety-Critical Systems,1807.03422.pdf
,1910.13104.pdf
VANET Routing Protocols: Pros and Cons,1512.06747.pdf
,1307.6462.pdf
,1511.05176.pdf
,1401.5919.pdf
,1703.05375.pdf
,1711.05895.pdf
OpenIPDM: A Probabilistic Framework for Estimating the Deterioration and Effect of Interventions on Bridges,1204.1201.pdf
Efficient and Effective Tail Latency Minimization in Multi-Stage Retrieval Systems,2106.15615.pdf
,2010.15187.pdf
,1906.02479.pdf
,2102.05947.pdf
,1909.09072.pdf
Microsoft Word - Siettos_tuning_APL_MCS_rev,2201.08254.pdf
,1704.03970.pdf
10 Inventions on collapsible keyboards-arxiv,1811.07996.pdf
nGraph-HE: A Graph Compiler for Deep Learning  on Homomorphically Encrypted Data,1711.09853.pdf
,1607.04500.pdf
A comparative study of CPU Scheduling Algorithm,2004.09316.pdf
SPAA_Brief_Announcement_owner,1412.2290.pdf
Microsoft Word - M Z Shakir,1912.11566.pdf
Prophet inequality for bipartite matching: merits of being simple and non adaptive,1310.3268.pdf
,1810.10121.pdf
,1010.5290.pdf
,1307.4165.pdf
,2105.13480.pdf
,1009.3642.pdf
,1902.06243.pdf
,1810.05865.pdf
,1902.10528.pdf
,2109.09177.pdf
,1605.08771.pdf
,2003.11706.pdf
,1702.07588.pdf
,2210.17376.pdf
,1608.04041.pdf
,1810.04133.pdf
Deep Probabilistic Programming Languages: A Qualitative Study,2108.04634.pdf
Paper Title (use style: paper title),1902.02078.pdf
,1404.3839.pdf
,1502.06795.pdf
Microsoft Word - StaticAnalysisTools.docx,0707.2998.pdf
,2206.07795.pdf
,1804.06458.pdf
,1010.3233.pdf
,1704.00910.pdf
"Computing the original eBWT faster, simpler, and with less memory",2203.01150.pdf
,1805.09040.pdf
,2004.02086.pdf
,1705.00056.pdf
,1806.04582.pdf
,2104.01022.pdf
,2106.11191.pdf
,2107.08685.pdf
,1807.09924.pdf
Online Euclidean Spanners,2005.02328.pdf
,1008.4067.pdf
,2007.14801.pdf
,2103.05903.pdf
,1803.05605.pdf
,1904.09633.pdf
,2107.00684.pdf
,1112.2095.pdf
,1106.4075.pdf
,1411.2199.pdf
,2105.09661.pdf
Microsoft Word - 5.doc,1909.00470.pdf
,1906.04811.pdf
,1903.03763.pdf
puzzlef/report-pagerank-adjust-damping-factor-iteratively,1702.07311.pdf
,1904.09266.pdf
,1810.08815.pdf
,1006.1183.pdf
,2103.12878.pdf
,2110.10470.pdf
,2108.04150.pdf
,2005.12229.pdf
Rebooting Ultrasonic Positioning Systems for Ultrasound-incapable Smart Devices,1310.0120.pdf
,1910.07675.pdf
,1007.4531.pdf
Microsoft Word - 1.docx,1607.05208.pdf
,1707.05978.pdf
,2108.00340.pdf
,1812.02349.pdf
,1211.5283.pdf
,1909.00318.pdf
,1111.1772.pdf
Combining Boundary-Conforming Finite Element Meshes on Moving Domains Using a Sliding Mesh Approach,2103.01189.pdf
,2209.01728.pdf
,2209.10965.pdf
,1907.01806.pdf
Preliminary data of the biodiversity in the area,1709.06548.pdf
,1204.0266.pdf
,2004.13984.pdf
Dart: Divide and Specialize for Fast Response to Congestion in RDMA-based Datacenter Networks,1809.02637.pdf
,1302.3831.pdf
,1203.6864.pdf
Insert Your Title Here,2003.08648.pdf
,0904.3797.pdf
,1708.00672.pdf
,1805.11158.pdf
Microsoft Word - EAAI_Sap_fuzzy,2204.04597.pdf
,2009.00271.pdf
,1908.01266.pdf
,2009.06784.pdf
,1207.3961.pdf
,2105.09469.pdf
,1202.5680.pdf
,2211.01903.pdf
,2004.14545.pdf
,2107.09267.pdf
Hop-Hop Relation-aware Graph Neural Networks,2111.10367.pdf
Microsoft Word - Ten Simple Rules 1 - making a vocabulary FAIR - arXiv.docx,1908.07667.pdf
,1912.11986.pdf
,1910.10683.pdf
arXiv:2208.03781v1  [cs.CR]  7 Aug 2022,1904.11834.pdf
,1705.09823.pdf
,2012.11147.pdf
,2012.02325.pdf
,2007.10976.pdf
Microsoft Word - BInZhao_android_revised copy.docx,2006.16611.pdf
,2208.03781.pdf
,1005.5278.pdf
,2104.03032.pdf
data5_bis.eps,1909.13541.pdf
Microsoft Word - BQCMI.docx,2109.06469.pdf
,1906.10238.pdf
,1112.0278.pdf
,1911.04432.pdf
,2103.15061.pdf
,1708.01130.pdf
,2101.03887.pdf
,1504.04763.pdf
,2105.15176.pdf
,1912.04462.pdf
,2203.14225.pdf
,1811.06502.pdf
,1009.2764.pdf
,2204.03848.pdf
,2212.01545.pdf
,1812.05410.pdf
,1608.04622.pdf
arXiv:1501.05851v1  [cs.DM]  23 Jan 2015,2009.10984.pdf
,2109.00397.pdf
,1806.08342.pdf
,1105.6288.pdf
,1908.02096.pdf
,2202.02110.pdf
,1501.05851.pdf
,2110.14498.pdf
,2104.12721.pdf
,1311.0378.pdf
,2010.08915.pdf
,1903.11649.pdf
,1612.03607.pdf
State-Aware Variational Thompson Sampling for Deep Q-Networks,2102.10799.pdf
,2004.01348.pdf
,1810.06833.pdf
Process I-O model:,1701.02059.pdf
,2206.11168.pdf
,2010.01506.pdf
,2102.03719.pdf
,1901.05573.pdf
,2110.15719.pdf
,1510.08946.pdf
,2105.00886.pdf
arXiv:1505.04274v1  [cs.CC]  16 May 2015,1908.04502.pdf
arXiv:1912.05390v1  [cs.DS]  11 Dec 2019,2011.13481.pdf
Paper Title (use style: paper title),2008.09505.pdf
Movie Question Answering: Remembering the Textual Cues for Layered Visual Contents,2007.01605.pdf
Augmented Data Science Towards Industrialization and Democratization of Data Science,1907.06757.pdf
,1905.01136.pdf
Lung Segmentation from Chest X-rays using Variational Data Imputation,1505.04274.pdf
,1912.05390.pdf
,1212.3690.pdf
,1804.09412.pdf
,1909.05682.pdf
,2203.00224.pdf
,2005.10052.pdf
,2106.03193.pdf
,1808.04630.pdf
,1808.04547.pdf
arXiv:1804.09464v1  [cs.IT]  25 Apr 2018,2009.03871.pdf
Embedding Data within Knowledge Spaces,2107.02648.pdf
,2011.09977.pdf
,1906.08254.pdf
,2006.16728.pdf
,2106.09782.pdf
,1804.09464.pdf
,0902.0744.pdf
,2001.05566.pdf
,1707.02577.pdf
,1502.07999.pdf
Brief Announcement:Feasibility of Cross-Chain Payment with Success Guarantees,2011.12574.pdf
,2201.06487.pdf
,2111.10824.pdf
,2102.03906.pdf
,1909.02468.pdf
,2208.03650.pdf
,2007.08152.pdf
On the Transferability of Pre-trained Language Models for Low-Resource Programming Languages,1801.00075.pdf
,2111.09302.pdf
,1609.03457.pdf
,2104.14719.pdf
,2106.08878.pdf
,1711.08852.pdf
,2204.09653.pdf
,2106.03211.pdf
Can ML predict the solution value for a difficult combinatorial problem?,2006.14563.pdf
,1309.6842.pdf
,2102.08751.pdf
,1608.06434.pdf
,1910.08856.pdf
,2011.08388.pdf
,2003.03181.pdf
,1805.10136.pdf
,1907.09254.pdf
,2103.08458.pdf
,1807.04459.pdf
,2008.11117.pdf
Tsallis Entropy is it needed,2201.02962.pdf
,1009.6230.pdf
Towards Improving the Certified Robustness of Neural Networks by Exploiting Misclassified Examples,2101.02776.pdf
,2004.08733.pdf
Microsoft Word - Manuscript_TamerOlmez3,1902.00836.pdf
,2001.00781.pdf
,0907.4852.pdf
,1304.2346.pdf
,2012.13103.pdf
Learning What Data to Learn,1804.02014.pdf
hoffmann04a.dvi,2201.02821.pdf
,1906.11809.pdf
,1611.00254.pdf
,2201.06917.pdf
,2008.09329.pdf
,1702.08635.pdf
"Analyzing Conflict Freedom For Multi-threaded Programs With Time AnnotationsThis work has been supported by a grant from the Airbus Corporate Foundation and complementary funding by Région Lorraine, and this grant has funded a post-doctoral contrat for Jingshu Chen. ",1107.0052.pdf
An Equivalence between the Lasso and Support Vector Machines,2206.06795.pdf
,1710.05172.pdf
Co-modelling of Agricultural Robotic Systems,1008.4161.pdf
Towards Collaborative Optimization of Cluster Configurations for Distributed Dataflow Jobs,1207.6630.pdf
,1201.6022.pdf
,1412.0961.pdf
,1303.1152.pdf
,1910.06501.pdf
,1906.05111.pdf
DATC RDF: An Open Design Flow from Logic Synthesis to Detailed Routing,2011.07965.pdf
,1302.3551.pdf
,1907.09242.pdf
Microsoft Word - 02.Firas Ajil Modified - Jordon,1401.2065.pdf
,2108.09502.pdf
,2104.09062.pdf
Microsoft Word - microcircuits_prefinal.docx,1810.01078.pdf
,2007.08874.pdf
,2102.06984.pdf
,1211.4591.pdf
case4b.eps,2002.05349.pdf
Sufficient Dimension Reduction for High-Dimensional Regression and Low-Dimensional Embedding: Tutorial and Survey,1303.1716.pdf
,1808.01058.pdf
